ID,F21,F22,F21a,F22a,F21b,F22b,F22c
468737,10930000,81376,1093,26.89999962,963,26.89999962,28.70000076
468738,8880000,83901,888,27.70000076,763,27.70000076,29.5
468739,15850000,81780,1585,27,1435,27,28.79999924
468740,5150000,44508,515,14.69999981,428.2000122,14.19999981,18.5
468741,9640000,89100,964,29.5,824,29.5,31.39999962
468742,987600,36322,98.76000214,12.00733185,,8.224975586,
468743,13700000,82312,1370,27.20000076,1202,29.10000038,30.60000038
468744,2300000,44019,230,14.60000038,230,14.60000038,19
468745,4650000,52793,465,17.5,465,17.5,22.70000076
468746,2500000,20488,250,6.800000191,250,6.800000191,8.800000191
468747,320000,,32,,,,
468748,14800000,61602,1480,20.39999962,1340,21.39999962,21.39999962
468749,14300000,59521,1430,19.70000076,1290,20.60000038,20.60000038
468750,3830000,41081,383,13.60000038,383,13.60000038,17.70000076
468751,200000,6667,20,2.203856707,,9.074999809,
468752,11600000,66506,1160,22,848,17.70000076,18.60000038
468753,1800000,29688,180,9.800000191,180,9.800000191,12.69999981
468754,13800000,37345,1380,12.30000019,1380,12.30000019,13.60000038
468755,2000000,22029,200,7.300000191,200,7.300000191,9.5
468756,3300000,33601,330,11.10000038,330,11.10000038,14.39999962
468757,21800000,82131,2180,27.20000076,2180,27.20000076,28.60000038
468758,4500000,37351,450,12.30000019,450,12.30000019,16
468759,5800000,99349,580,32.79999924,580,32.79999924,39.40000153
468760,4000000,32998,400,10.89999962,400,10.89999962,14.19999981
468761,5000000,65308,500,21.60000038,500,21.60000038,28.10000038
468762,4300000,29723,430,9.800000191,364.8999939,9.199999809,12
468763,3340000,56191,334,18.60000038,236,17.29999924,20.79999924
468764,3250000,45461,325,15,325,15,19.5
468765,2400000,29326,240,9.699999809,240,9.699999809,12.60000038
468766,3600000,37325,360,12.30000019,360,12.30000019,16
468767,5350000,43585,535,14.39999962,535,14.39999962,18.70000076
468768,5000000,36841,500,12.19999981,500,12.19999981,15.89999962
468769,2780000,28058,278,9.300000191,278,9.300000191,12.10000038
468770,5500000,46579,550,15.39999962,550,15.39999962,20
468771,8080000,57297,808,18.89999962,678,18.89999962,19.79999924
468772,7000000,40021,700,13.19999981,576,13.10000038,17
468773,2300000,24016,230,7.900000095,230,7.900000095,10.30000019
468774,6190000,52307,619,17.29999924,619,17.29999924,18.20000076
468775,7100000,54926,710,18.20000076,650,18.20000076,19.10000038
468776,7800000,56621,780,18.70000076,670,18.70000076,19.60000038
468777,6980000,53067,698,17.5,628,17.5,18.39999962
468778,2600000,32659,260,10.80000019,260,10.80000019,14
468779,4360000,31977,436,10.60000038,436,10.60000038,13.80000019
468780,3200000,38540,320,12.69999981,320,12.69999981,16.5
468781,8800000,81686,880,27,880,27,28.29999924
468782,18880000,66731,1888,22.10000038,1738,22.10000038,23.20000076
468783,12300000,67774,1230,22.39999962,1110,22.39999962,23.5
468784,23600000,66534,2360,22,2110,22,23.10000038
468785,25500000,74608,2550,24.70000076,2310,24.70000076,25.89999962
468786,5000000,40780,500,13.5,500,13.5,17.5
468787,2200000,21357,220,7.099999905,220,7.099999905,9.199999809
468788,5450000,43614,545,14.39999962,545,14.39999962,18.70000076
468789,1212500,37808,121.25,12.49848652,,9.701174736,
468790,9800000,77037,980,25.5,830,25.5,26.79999924
468791,2900000,22584,290,7.5,290,7.5,9.699999809
468792,5200000,38536,520,12.69999981,520,12.69999981,16.5
468793,2800000,32110,280,10.60000038,280,10.60000038,13.80000019
468794,7280000,51382,728,17,608,17,18.10000038
468795,6950000,49438,695,16.29999924,585,16.29999924,17.39999962
468796,6800000,57254,680,18.89999962,680,18.89999962,19.79999924
468797,2000000,38835,200,12.80000019,200,12.80000019,16.60000038
468798,4200000,54089,420,17.89999962,420,17.89999962,23.29999924
468799,2850000,41545,285,13.69999981,285,13.69999981,17.79999924
468800,2650000,24746,265,8.199999809,265,8.199999809,10.69999981
468801,1900000,23509,190,7.800000191,190,7.800000191,10.10000038
468802,620000,,62,,,,
468803,6000000,39541,600,13.10000038,476,12.89999962,16.79999924
468804,2100000,44136,210,14.60000038,210,14.60000038,19
468805,3200000,37598,320,12.39999962,320,12.39999962,16.10000038
468806,1200000,14944,120,4.900000095,120,4.900000095,6.400000095
468807,2660000,78536,266,26,266,26,26
468808,2550000,23364,255,7.699999809,255,7.699999809,10
468809,1350000,17521,135,5.800000191,135,5.800000191,7.5
468810,6500000,52751,650,17.39999962,650,17.39999962,22.60000038
468811,384000,,38.40000153,,,,
468812,18600000,105484,1860,34.90000153,1595.400024,35.70000076,39.29999924
468813,4500000,52326,450,17.29771233,,26.01499939,
468814,3500000,32732,350,10.80000019,350,10.80000019,14
468815,4300000,30620,430,10.10000038,430,10.10000038,13.10000038
468816,1200000,27913,120,9.199999809,120,9.199999809,12
468817,1280000,37285,128,12.30000019,128,12.30000019,16
468818,1100000,29085,110,9.600000381,110,9.600000381,12.5
468819,10270000,56416,1027,18.60000038,887,19.29999924,21.20000076
468820,3500000,38747,350,12.80000019,350,12.80000019,16.60000038
468821,4700000,50750,470,16.79999924,470,16.79999924,21.79999924
468822,2900000,30443,290,10.10000038,290,10.10000038,13.10000038
468823,14500000,63471,1450,21,1450,21,22
468824,3000000,40145,300,13.30000019,300,13.30000019,17.29999924
468825,10500000,51387,1050,17,926,17.5,22.70000076
468826,7400000,73779,740,24.39999962,630.7999878,24.20000076,26.60000038
468827,4900000,39285,490,13,490,13,16.89999962
468828,5600000,68871,560,22.79999924,500,22.79999924,22.79999924
468829,37440000,63511,3744,21,3744,21,27.29999924
468830,36580000,63519,3658,21,3658,21,27.29999924
468831,2300000,39614,230,13.10000038,230,13.10000038,17
468832,3500000,36769,350,12.19999981,350,12.19999981,15.89999962
468833,8900000,71007,890,23.5,734,25.39999962,26.70000076
468834,3800000,32784,380,10.80000019,380,10.80000019,14
468835,4500000,40999,450,13.60000038,450,13.60000038,17.70000076
468836,5350000,41702,535,13.80000019,535,13.80000019,17.89999962
468837,2400000,39222,240,12.96598148,,18.50997543,
468838,4500000,46753,450,15.5,450,15.5,20.10000038
468839,6500000,36523,650,12.10000038,557,12.39999962,16.10000038
468840,3638000,42800,363.7999878,14.1487608,,25.71249962,
468841,2400000,44166,240,14.60000038,240,14.60000038,19
468842,720000,20287,72,6.699999809,72,6.699999809,8.699999809
468843,560000,,56,,,,
468844,4000000,40478,400,13.39999962,400,13.39999962,17.39999962
468845,3200000,34805,320,11.5,320,11.5,14.89999962
468846,1800000,18049,180,6,180,6,7.800000191
468847,4650000,56756,465,18.79999924,465,18.79999924,24.39999962
468848,6200000,48272,620,16,620,16,20.79999924
468849,4000000,57257,400,18.89999962,400,18.89999962,24.60000038
468850,4000000,37605,400,12.39999962,400,12.39999962,16.10000038
468851,5500000,31730,550,10.5,457,10.5,13.60000038
468852,6500000,44293,650,14.60000038,650,14.60000038,19
468853,3000000,38600,300,12.80000019,300,12.80000019,16.60000038
468854,4280000,29225,428,9.699999809,388,11,14.30000019
468855,1580000,56916,158,18.79999924,158,18.79999924,24.39999962
468856,4800000,35417,480,11.69999981,480,11.69999981,15.19999981
468857,6400000,43349,640,14.30000019,640,14.30000019,18.60000038
468858,6500000,47456,650,15.69999981,526,16.20000076,18.60000038
468859,4200000,27369,420,9,327,8.699999809,11.30000019
468860,3200000,27962,320,9.199999809,320,9.199999809,12
468861,3100000,33031,310,10.89999962,310,10.89999962,14.19999981
468862,4550000,27011,455,8.899999619,362,8.600000381,11.19999981
468863,3650000,53402,365,17.70000076,365,17.70000076,23
468864,3800000,54889,380,18.10000038,380,18.10000038,23.5
468865,800000,,80,,,,
468866,800000,14129,80,4.699999809,80,4.699999809,6.099999905
468867,5350000,53282,535,17.60000038,535,17.60000038,22.89999962
468868,800000,,80,,,,
468869,11500000,51152,1150,16.89999962,1026,17.39999962,19.10000038
468870,2700000,39560,270,13.10000038,270,13.10000038,17
468871,2900000,28437,290,9.399999619,290,9.399999619,12.19999981
468872,9200000,36439,920,12,920,12,14.39999962
468873,3600000,36720,360,12.10000038,360,12.10000038,15.69999981
468874,8850000,39854,885,13.19999981,761,13.10000038,17
468875,3550000,40095,355,13.30000019,355,13.30000019,17.29999924
468876,8650000,73094,865,24.20000076,865,24.20000076,25.79999924
468877,5400000,30794,540,10.19999981,447,10.10000038,13.10000038
468878,6900000,52391,690,17.29999924,620,17.29999924,18.20000076
468879,7000000,53236,700,17.60000038,630,17.60000038,18.5
468880,7800000,59997,780,19.79999924,710,19.79999924,20.79999924
468881,3900000,55659,390,18.39999962,390,18.39999962,23.89999962
468882,1800000,24841,180,8.199999809,180,8.199999809,10.69999981
468883,500000,,50,,,,
468884,5900000,35061,590,11.60000038,497,11.89999962,15.5
468885,4300000,28024,430,9.300000191,337,9.699999809,12.60000038
468886,8600000,49717,860,16.39999962,736,16.39999962,16.39999962
468887,9800000,50848,980,16.79999924,980,16.79999924,17.60000038
468888,9200000,45149,920,14.89999962,920,14.89999962,19.39999962
468889,6100000,46100,610,15.19999981,610,15.19999981,19.79999924
468890,2150000,55888,215,18.5,215,18.5,24
468891,2500000,28156,250,9.300000191,250,9.300000191,12.10000038
468892,3500000,38820,350,12.80000019,350,12.80000019,16.60000038
468893,4100000,33139,410,11,410,11,14.30000019
468894,23000000,98586,2300,32.59999847,2120,31.79999924,36.59999847
468895,5000000,29085,500,9.600000381,407,9.5,12.30000019
468896,4450000,46019,445,15.19999981,445,15.19999981,19.79999924
468897,5300000,42485,530,14,530,14,18.20000076
468898,6800000,42397,680,14,680,14,18.20000076
468899,4800000,37739,480,12.5,387,13.10000038,17
468900,6300000,43080,630,14.19999981,506,14.39999962,18.70000076
468901,10500000,62942,1050,20.79999924,1050,20.79999924,22.89999962
468902,10500000,67416,1050,22.29999924,894,23.5,24.70000076
468903,5300000,34784,530,11.5,437,11.80000019,15.30000019
468904,11720000,84700,1172,28,1172,28,29.39999962
468905,9000000,79051,900,26.10000038,900,26.10000038,33.90000153
468906,13300000,79822,1330,26.39999962,1162,28.10000038,29.5
468907,2850000,33965,285,11.19999981,285,11.19999981,14.60000038
468908,3850000,42835,385,14.19999981,385,14.19999981,18.5
